year,state,candidate,party_detailed,candidatevotes,totalvotes,percvotes,electoral_votes,perc_e_votes,vote_frac,vote_int
1988,PENNSYLVANIA,"PAUL, RONALD """"RON""""",LIBERTARIAN,12051,4536251,0.26565990285810903,25,0.06641497571452726,0.06641497571452726,0
1988,PENNSYLVANIA,"FULANI, LENORA",NEW ALLIANCE,4379,4536251,0.09653345901714874,25,0.024133364754287186,0.024133364754287186,0
1988,PENNSYLVANIA,"DUKE, DAVID",POPULIST,3444,4536251,0.07592172478992014,25,0.018980431197480035,0.018980431197480035,0
1988,PENNSYLVANIA,"WINN, EDWARD",WORKERS LEAGUE,2188,4536251,0.048233662555268654,25,0.012058415638817164,0.012058415638817164,0
1988,RHODE ISLAND,"DUKAKIS, MICHAEL",DEMOCRAT,225123,404622,55.637854590210125,4,2.225514183608405,0.22551418360840492,2
1988,RHODE ISLAND,"BUSH, GEORGE H.W.",REPUBLICAN,177761,404622,43.93260870639757,4,1.757304348255903,0.757304348255903,1
1988,RHODE ISLAND,"PAUL, RONALD """"RON""""",LIBERTARIAN,825,404622,0.2038940047748269,4,0.008155760190993075,0.008155760190993075,0
1988,RHODE ISLAND,"FULANI, LENORA",NEW ALLIANCE,280,404622,0.06920038949933519,4,0.0027680155799734074,0.0027680155799734074,0
1988,RHODE ISLAND,"HERBERG G., LEWIN",PEACE & FREEDOM,195,404622,0.04819312840132272,4,0.0019277251360529089,0.0019277251360529089,0
1988,RHODE ISLAND,"DUKE, DAVID",POPULIST,159,404622,0.03929593546569391,4,0.0015718374186277563,0.0015718374186277563,0
1988,RHODE ISLAND,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,130,404622,0.03212875226754848,4,0.0012851500907019391,0.0012851500907019391,0
1988,RHODE ISLAND,"KENOYER, WILLA",SOCIALIST,96,404622,0.023725847828343492,4,0.0009490339131337397,0.0009490339131337397,0
1988,SOUTH CAROLINA,"BUSH, GEORGE H.W.",REPUBLICAN,606443,986009,61.50481385058352,8,4.920385108046681,0.9203851080466814,4
1988,SOUTH CAROLINA,"DUKAKIS, MICHAEL",DEMOCRAT,370554,986009,37.581198548897625,8,3.00649588391181,0.0064958839118101075,3
1988,SOUTH CAROLINA,"PAUL, RONALD """"RON""""",LIBERTARIAN,4935,986009,0.5005025309099613,8,0.04004020247279691,0.04004020247279691,0
1988,SOUTH CAROLINA,"FULANI, LENORA",UNITED CITIZENS,4077,986009,0.4134850696088981,8,0.033078805568711844,0.033078805568711844,0
1988,SOUTH DAKOTA,"BUSH, GEORGE H.W.",REPUBLICAN,165415,312991,52.84976245323348,3,1.5854928735970044,0.5854928735970044,1
1988,SOUTH DAKOTA,"DUKAKIS, MICHAEL",DEMOCRAT,145560,312991,46.50612956922084,3,1.395183887076625,0.3951838870766251,1
1988,TENNESSEE,"BUSH, GEORGE H.W.",REPUBLICAN,947233,1636250,57.89048128342246,11,6.36795294117647,0.3679529411764699,6
1988,TENNESSEE,"DUKAKIS, MICHAEL",DEMOCRAT,679794,1636250,41.54585179526356,11,4.570043697478992,0.570043697478992,4
1988,TEXAS,"BUSH, GEORGE H.W.",REPUBLICAN,3036829,5427410,55.9535579585843,29,16.226531807989446,0.2265318079894456,16
1988,TEXAS,"DUKAKIS, MICHAEL",DEMOCRAT,2352748,5427410,43.349369220309505,29,12.571317073889755,0.5713170738897553,12
1988,TEXAS,"PAUL, RONALD """"RON""""",LIBERTARIAN,30355,5427410,0.5592907114074669,29,0.16219430630816542,0.16219430630816542,0
1988,TEXAS,"FULANI, LENORA",NEW ALLIANCE,7208,5427410,0.13280736115384686,29,0.03851413473461559,0.03851413473461559,0
1988,UTAH,"BUSH, GEORGE H.W.",REPUBLICAN,428442,647008,66.21896483505614,5,3.310948241752807,0.3109482417528069,3
1988,UTAH,"DUKAKIS, MICHAEL",DEMOCRAT,207343,647008,32.0464352836441,5,1.6023217641822052,0.6023217641822052,1
1988,UTAH,"PAUL, RONALD """"RON""""",LIBERTARIAN,7473,647008,1.1550089025174342,5,0.057750445125871706,0.057750445125871706,0
1988,UTAH,"DENNIS, DELMAR",AMERICAN,2158,647008,0.33353528858994014,5,0.016676764429497008,0.016676764429497008,0
1988,UTAH,"FULANI, LENORA",NEW ALLIANCE,455,647008,0.0703237054255898,5,0.00351618527127949,0.00351618527127949,0
1988,UTAH,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,427,647008,0.06599609278401503,5,0.0032998046392007513,0.0032998046392007513,0
1988,UTAH,"YOUNGKEIT, LOUIE G.",INDEPENDENT,372,647008,0.05749542509520748,5,0.002874771254760374,0.002874771254760374,0
1988,UTAH,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,209,647008,0.032302537217468716,5,0.0016151268608734358,0.0016151268608734358,0
1988,UTAH,"KENOYER, WILLA",SOCIALIST,129,647008,0.01993792967011227,5,0.0009968964835056137,0.0009968964835056137,0
1988,VERMONT,"BUSH, GEORGE H.W.",REPUBLICAN,124331,243328,51.0960514203051,3,1.5328815426091529,0.5328815426091529,1
1988,VERMONT,"DUKAKIS, MICHAEL",DEMOCRAT,115775,243328,47.579809968437665,3,1.4273942990531299,0.42739429905312987,1
1988,VERMONT,SCATTERING,WRITE-IN,1134,243328,0.4660376117832719,3,0.013981128353498157,0.013981128353498157,0
1988,VERMONT,"PAUL, RONALD """"RON""""",LIBERTARIAN,1000,243328,0.4109679116254603,3,0.012329037348763809,0.012329037348763809,0
1988,VERMONT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,275,243328,0.11301617569700158,3,0.0033904852709100474,0.0033904852709100474,0
1988,VERMONT,"FULANI, LENORA",NEW ALLIANCE,205,243328,0.08424842188321936,3,0.0025274526564965805,0.0025274526564965805,0
1988,VERMONT,"DUKE, DAVID",POPULIST,189,243328,0.07767293529721199,3,0.00233018805891636,0.00233018805891636,0
1988,VERMONT,"HERBERG G., LEWIN",PEACE & FREEDOM,164,243328,0.06739873750657549,3,0.002021962125197265,0.002021962125197265,0
1988,VERMONT,"KENOYER, WILLA",LIBERTY UNION PARTY,142,243328,0.058357443450815366,3,0.0017507233035244608,0.0017507233035244608,0
1988,VERMONT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,113,243328,0.046439374013677016,3,0.0013931812204103105,0.0013931812204103105,0
1988,VIRGINIA,"BUSH, GEORGE H.W.",REPUBLICAN,1309162,2191609,59.735199116265726,12,7.168223893951887,0.16822389395188697,7
1988,VIRGINIA,"DUKAKIS, MICHAEL",DEMOCRAT,859799,2191609,39.23140487194568,12,4.707768584633482,0.7077685846334818,4
1988,VIRGINIA,"FULANI, LENORA",INDEPENDENT,14312,2191609,0.65303619395613,12,0.0783643432747356,0.0783643432747356,0
1988,VIRGINIA,"PAUL, RONALD """"RON""""",LIBERTARIAN,8336,2191609,0.3803598178324692,12,0.0456431781398963,0.0456431781398963,0
1988,WASHINGTON,"DUKAKIS, MICHAEL",DEMOCRAT,933516,1865253,50.04768790078343,10,5.0047687900783435,0.004768790078343521,5
1988,WASHINGTON,"BUSH, GEORGE H.W.",REPUBLICAN,903835,1865253,48.45642923506892,10,4.845642923506891,0.8456429235068912,4
1988,WASHINGTON,"PAUL, RONALD """"RON""""",LIBERTARIAN,17240,1865253,0.9242713991077887,10,0.09242713991077886,0.09242713991077886,0
1988,WASHINGTON,"LAROUCHE, LYNDON, JR.",INDEPENDENT,4412,1865253,0.23653627684823453,10,0.02365362768482345,0.02365362768482345,0
1988,WASHINGTON,"FULANI, LENORA",NEW ALLIANCE,3520,1865253,0.18871434598952527,10,0.018871434598952526,0.018871434598952526,0
1988,WASHINGTON,"HOLMES, LARRY",WORKERS WORLD,1440,1865253,0.07720132335935125,10,0.0077201323359351245,0.0077201323359351245,0
1988,WASHINGTON,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,1290,1865253,0.06915951884275216,10,0.0069159518842752165,0.0069159518842752165,0
1988,WEST VIRGINIA,"DUKAKIS, MICHAEL",DEMOCRAT,341016,653311,52.198110853789395,6,3.1318866512273633,0.13188665122736332,3
1988,WEST VIRGINIA,"BUSH, GEORGE H.W.",REPUBLICAN,310065,653311,47.46055094740483,6,2.8476330568442902,0.8476330568442902,2
1988,WEST VIRGINIA,"FULANI, LENORA",NEW ALLIANCE,2230,653311,0.3413381988057755,6,0.02048029192834653,0.02048029192834653,0
1988,WISCONSIN,"DUKAKIS, MICHAEL",DEMOCRAT,1126794,2191608,51.414030246284916,11,5.6555433270913404,0.6555433270913404,5
1988,WISCONSIN,"BUSH, GEORGE H.W.",REPUBLICAN,1047499,2191608,47.79591058254943,11,5.257550164080437,0.2575501640804374,5
1988,WISCONSIN,SCATTERING,WRITE-IN,2273,2191608,0.10371380283335341,11,0.011408518311668874,0.011408518311668874,0
1988,WYOMING,"BUSH, GEORGE H.W.",REPUBLICAN,106867,176551,60.53038498790718,3,1.8159115496372156,0.8159115496372156,1
1988,WYOMING,"DUKAKIS, MICHAEL",DEMOCRAT,67113,176551,38.01337857049804,3,1.1404013571149412,0.14040135711494117,1
1988,WYOMING,"PAUL, RONALD """"RON""""",LIBERTARIAN,2026,176551,1.147543769222491,3,0.034426313076674736,0.034426313076674736,0
1988,WYOMING,"FULANI, LENORA",NEW ALLIANCE,545,176551,0.30869267237228903,3,0.009260780171168671,0.009260780171168671,0
1992,ALABAMA,"BUSH, GEORGE H.W.",REPUBLICAN,804283,1688060,47.64540359939813,9,4.288086323945832,0.2880863239458318,4
1992,ALABAMA,"CLINTON, BILL",DEMOCRAT,690080,1688060,40.88006350485172,9,3.679205715436655,0.6792057154366549,3
1992,ALABAMA,"PEROT, ROSS",INDEPENDENT,183109,1688060,10.847304005781785,9,0.9762573605203607,0.9762573605203607,0
1992,ALABAMA,"MARROU, ANDRE",LIBERTARIAN,5737,1688060,0.33985758800042654,9,0.030587182920038387,0.030587182920038387,0
1992,ALASKA,"BUSH, GEORGE H.W.",REPUBLICAN,102000,258506,39.457498085150824,3,1.1837249425545247,0.18372494255452465,1
1992,ALASKA,"CLINTON, BILL",DEMOCRAT,78294,258506,30.287111324301954,3,0.9086133397290586,0.9086133397290586,0
1992,ALASKA,"PEROT, ROSS",INDEPENDENT,73481,258506,28.42525898818596,3,0.8527577696455788,0.8527577696455788,0
1992,ALASKA,"GRITZ, JAMES """"BO""""",AMERICA FIRST,1379,258506,0.5334499005825784,3,0.01600349701747735,0.01600349701747735,0
1992,ALASKA,"MARROU, ANDRE",LIBERTARIAN,1378,258506,0.5330630623660573,3,0.01599189187098172,0.01599189187098172,0
1992,ALASKA,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,469,258506,0.1814271235483896,3,0.005442813706451688,0.005442813706451688,0
1992,ALASKA,"HAGELIN, JOHN",NATURAL LAW,433,258506,0.16750094775363047,3,0.005025028432608914,0.005025028432608914,0
1992,ALASKA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,377,258506,0.14583800762844962,3,0.004375140228853488,0.004375140228853488,0
1992,ALASKA,"FULANI, LENORA",NEW ALLIANCE,330,258506,0.12765661145195856,3,0.0038296983435587564,0.0038296983435587564,0
1992,ARIZONA,"BUSH, GEORGE H.W.",REPUBLICAN,572086,1486975,38.47314178113284,8,3.077851342490627,0.07785134249062686,3
1992,ARIZONA,"CLINTON, BILL",DEMOCRAT,543050,1486975,36.52045259671481,8,2.921636207737185,0.9216362077371851,2
1992,ARIZONA,"PEROT, ROSS",INDEPENDENT,353741,1486975,23.789303787891527,8,1.9031443030313222,0.9031443030313222,1
1992,ARIZONA,"GRITZ, JAMES """"BO""""",INDEPENDENT,8141,1486975,0.5474873484759327,8,0.04379898787807462,0.04379898787807462,0
1992,ARIZONA,"MARROU, ANDRE",LIBERTARIAN,6759,1486975,0.4545469829687789,8,0.03636375863750231,0.03636375863750231,0
1992,ARIZONA,"HAGELIN, JOHN",NATURAL LAW,2267,1486975,0.15245716975739337,8,0.01219657358059147,0.01219657358059147,0
1992,ARIZONA,"FULANI, LENORA",NEW ALLIANCE,923,1486975,0.06207232804855495,8,0.004965786243884396,0.004965786243884396,0
1992,ARKANSAS,"CLINTON, BILL",DEMOCRAT,505823,950653,53.20795284925204,6,3.1924771709551223,0.1924771709551223,3
1992,ARKANSAS,"BUSH, GEORGE H.W.",REPUBLICAN,337324,950653,35.483399305529986,6,2.129003958331799,0.12900395833179878,2
1992,ARKANSAS,"PEROT, ROSS",INDEPENDENT,99132,950653,10.427779641993451,6,0.6256667785196071,0.6256667785196071,0
1992,CALIFORNIA,"CLINTON, BILL",DEMOCRAT,5121325,11131721,46.00658784028094,54,24.84355743375171,0.8435574337517089,24
1992,CALIFORNIA,"BUSH, GEORGE H.W.",REPUBLICAN,3630574,11131721,32.614669375921295,54,17.6119214629975,0.6119214629975005,17
1992,CALIFORNIA,"PEROT, ROSS",INDEPENDENT,2296006,11131721,20.62579541833648,54,11.137929525901699,0.13792952590169882,11
1992,CALIFORNIA,"MARROU, ANDRE",LIBERTARIAN,48139,11131721,0.4324488549434539,54,0.23352238166946512,0.23352238166946512,0
1992,CALIFORNIA,"DANIELS, RON",PEACE & FREEDOM,18597,11131721,0.16706311629621332,54,0.09021408279995519,0.09021408279995519,0
1992,CALIFORNIA,"PHILLIPS, HOWARD",AMERICAN INDEPENDENT PARTY,12711,11131721,0.11418719531328535,54,0.061661085469174086,0.061661085469174086,0
1992,COLORADO,"CLINTON, BILL",DEMOCRAT,629681,1569180,40.128028651907364,8,3.2102422921525893,0.21024229215258927,3
1992,COLORADO,"BUSH, GEORGE H.W.",REPUBLICAN,562850,1569180,35.869052626212415,8,2.8695242100969933,0.8695242100969933,2
1992,COLORADO,"PEROT, ROSS",INDEPENDENT,366010,1569180,23.324921296473317,8,1.8659937037178653,0.8659937037178653,1
1992,COLORADO,"MARROU, ANDRE",LIBERTARIAN,8669,1569180,0.5524541480263577,8,0.04419633184210862,0.04419633184210862,0
1992,COLORADO,"FULANI, LENORA",NEW ALLIANCE,1608,1569180,0.10247390356746837,8,0.00819791228539747,0.00819791228539747,0
1992,COLORADO,"GRITZ, JAMES """"BO""""",DEMOCRAT/REPUBLICAN,274,1569180,0.017461349239730306,8,0.0013969079391784245,0.0013969079391784245,0
1992,COLORADO,"HAGELIN, JOHN",NATURAL LAW,47,1569180,0.0029951949425814756,8,0.00023961559540651805,0.00023961559540651805,0
1992,COLORADO,PROHIBITION,PROHIBITION,21,1569180,0.0013382785913661913,8,0.0001070622873092953,0.0001070622873092953,0
1992,COLORADO,UNAFFILIATED,UNAFFILIATED,20,1569180,0.0012745510393963727,8,0.00010196408315170982,0.00010196408315170982,0
1992,CONNECTICUT,"CLINTON, BILL",DEMOCRAT,682318,1616156,42.218572959541035,8,3.3774858367632827,0.37748583676328273,3
1992,CONNECTICUT,"BUSH, GEORGE H.W.",REPUBLICAN,578313,1616156,35.78324122176325,8,2.8626592977410596,0.8626592977410596,2
1992,CONNECTICUT,"PEROT, ROSS",INDEPENDENT,348771,1616156,21.580280616475143,8,1.7264224493180114,0.7264224493180114,1
1992,CONNECTICUT,"MARROU, ANDRE",LIBERTARIAN,5391,1616156,0.3335692841532624,8,0.026685542732260994,0.026685542732260994,0
1992,CONNECTICUT,"FULANI, LENORA",NEW ALLIANCE,1363,1616156,0.08433591806731529,8,0.006746873445385223,0.006746873445385223,0
1992,DELAWARE,"CLINTON, BILL",DEMOCRAT,126054,289620,43.52392790553139,3,1.3057178371659417,0.3057178371659417,1
1992,DELAWARE,"BUSH, GEORGE H.W.",REPUBLICAN,102313,289620,35.32663490090464,3,1.059799047027139,0.05979904702713901,1
1992,DELAWARE,"PEROT, ROSS",INDEPENDENT,59213,289620,20.44506594848422,3,0.6133519784545266,0.6133519784545266,0
1992,DELAWARE,"FULANI, LENORA",NEW ALLIANCE,1105,289620,0.3815344244182032,3,0.011446032732546095,0.011446032732546095,0
1992,DELAWARE,"MARROU, ANDRE",LIBERTARIAN,935,289620,0.3228368206615565,3,0.009685104619846695,0.009685104619846695,0
1992,DISTRICT OF COLUMBIA,"CLINTON, BILL",DEMOCRAT,192619,227572,84.64090485648498,3,2.539227145694549,0.5392271456945492,2
1992,DISTRICT OF COLUMBIA,"BUSH, GEORGE H.W.",REPUBLICAN,20698,227572,9.095143515019423,3,0.2728543054505827,0.2728543054505827,0
1992,DISTRICT OF COLUMBIA,"PEROT, ROSS",INDEPENDENT,9681,227572,4.254038282389749,3,0.12762114847169248,0.12762114847169248,0
1992,DISTRICT OF COLUMBIA,"FULANI, LENORA",NEW ALLIANCE,1459,227572,0.6411157787425518,3,0.019233473362276553,0.019233473362276553,0
1992,DISTRICT OF COLUMBIA,"DANIELS, RONALD",INDEPENDENT,1446,227572,0.635403300933331,3,0.019062099027999928,0.019062099027999928,0
1992,DISTRICT OF COLUMBIA,"MARROU, ANDRE",LIBERTARIAN,467,227572,0.20520977976200938,3,0.006156293392860281,0.006156293392860281,0
1992,DISTRICT OF COLUMBIA,"HAGELIN, JOHN",NATURAL LAW,230,227572,0.10106691508621447,3,0.0030320074525864342,0.0030320074525864342,0
1992,FLORIDA,"BUSH, GEORGE H.W.",REPUBLICAN,2173310,5313392,40.90249693604387,25,10.225624234010967,0.22562423401096687,10
1992,FLORIDA,"CLINTON, BILL",DEMOCRAT,2071698,5313392,38.99012156452978,25,9.747530391132445,0.7475303911324449,9
1992,FLORIDA,"PEROT, ROSS",INDEPENDENT,1053067,5313392,19.81910990192329,25,4.954777475480823,0.9547774754808227,4
1992,FLORIDA,"MARROU, ANDRE",LIBERTARIAN,15079,5313392,0.2837923495951362,25,0.07094808739878405,0.07094808739878405,0
1992,GEORGIA,"CLINTON, BILL",DEMOCRAT,1008966,2321133,43.46868533599755,13,5.650929093679681,0.6509290936796814,5
1992,GEORGIA,"BUSH, GEORGE H.W.",REPUBLICAN,995252,2321133,42.877853186353384,13,5.57412091422594,0.57412091422594,5
1992,GEORGIA,"PEROT, ROSS",INDEPENDENT,309657,2321133,13.340769357033826,13,1.7343000164143976,0.7343000164143976,1
1992,GEORGIA,"MARROU, ANDRE",LIBERTARIAN,7110,2321133,0.30631592416289805,13,0.039821070141176744,0.039821070141176744,0
1992,HAWAII,"CLINTON, BILL",DEMOCRAT,179310,372842,48.09275779016313,4,1.923710311606525,0.9237103116065251,1
1992,HAWAII,"BUSH, GEORGE H.W.",REPUBLICAN,136822,372842,36.697045933666274,4,1.467881837346651,0.4678818373466509,1
1992,HAWAII,"PEROT, ROSS",INDEPENDENT,53003,372842,14.215941337081123,4,0.5686376534832449,0.5686376534832449,0
1992,HAWAII,"GRITZ, JAMES """"BO""""",INDEPENDENT,1452,372842,0.38944110373831275,4,0.01557764414953251,0.01557764414953251,0
1992,HAWAII,"MARROU, ANDRE",LIBERTARIAN,1119,372842,0.30012713159998067,4,0.012005085263999227,0.012005085263999227,0
1992,HAWAII,"FULANI, LENORA",NEW ALLIANCE,720,372842,0.19311129110990713,4,0.007724451644396285,0.007724451644396285,0
1992,HAWAII,"HAGELIN, JOHN",NATURAL LAW,416,372842,0.1115754126412797,4,0.004463016505651188,0.004463016505651188,0
1992,IDAHO,"BUSH, GEORGE H.W.",REPUBLICAN,202645,482114,42.03258980241188,4,1.6813035920964752,0.6813035920964752,1
1992,IDAHO,"CLINTON, BILL",DEMOCRAT,137013,482114,28.41921205358069,4,1.1367684821432276,0.13676848214322757,1
1992,IDAHO,"PEROT, ROSS",INDEPENDENT,130395,482114,27.046507672459214,4,1.0818603068983685,0.08186030689836854,1
1992,IDAHO,"GRITZ, JAMES """"BO""""",INDEPENDENT,10894,482114,2.259631539428434,4,0.09038526157713736,0.09038526157713736,0
1992,IDAHO,"MARROU, ANDRE",LIBERTARIAN,1167,482114,0.2420589321197891,4,0.009682357284791564,0.009682357284791564,0
1992,ILLINOIS,"CLINTON, BILL",DEMOCRAT,2453350,5050157,48.579677819917286,22,10.687529120381804,0.6875291203818037,10
1992,ILLINOIS,"BUSH, GEORGE H.W.",REPUBLICAN,1734096,5050157,34.337467132209945,22,7.554242769086187,0.5542427690861871,7
1992,ILLINOIS,"PEROT, ROSS",INDEPENDENT,840515,5050157,16.64334395940562,22,3.6615356710692364,0.6615356710692364,3
1992,ILLINOIS,"MARROU, ANDRE",LIBERTARIAN,9218,5050157,0.18252897880204516,22,0.04015637533644993,0.04015637533644993,0
1992,ILLINOIS,"FULANI, LENORA",NEW ALLIANCE,5267,5050157,0.10429378730205813,22,0.022944633206452788,0.022944633206452788,0
1992,ILLINOIS,"GRITZ, JAMES """"BO""""",POPULIST,3577,5050157,0.07082948114286348,22,0.015582485851429967,0.015582485851429967,0
1992,ILLINOIS,"HAGELIN, JOHN",NATURAL LAW,2751,5050157,0.0544735539904997,22,0.011984181877909934,0.011984181877909934,0
1992,ILLINOIS,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,1361,5050157,0.02694965720867688,22,0.005928924585908913,0.005928924585908913,0
1992,INDIANA,"BUSH, GEORGE H.W.",REPUBLICAN,989375,2305871,42.90678012776951,12,5.14881361533234,0.14881361533234028,5
1992,INDIANA,"CLINTON, BILL",DEMOCRAT,848420,2305871,36.79390564346401,12,4.415268677215681,0.41526867721568106,4
1992,INDIANA,"PEROT, ROSS",INDEPENDENT,455934,2305871,19.772745309689917,12,2.37272943716279,0.37272943716279006,2
1992,INDIANA,"MARROU, ANDRE",LIBERTARIAN,7936,2305871,0.3441649597917663,12,0.04129979517501196,0.04129979517501196,0
1992,INDIANA,"FULANI, LENORA",NEW ALLIANCE,2583,2305871,0.11201840866206306,12,0.013442209039447567,0.013442209039447567,0
1992,IOWA,"CLINTON, BILL",DEMOCRAT,586353,1354607,43.28583862330551,7,3.0300087036313856,0.030008703631385636,3
1992,IOWA,"BUSH, GEORGE H.W.",REPUBLICAN,504891,1354607,37.27213870886538,7,2.6090497096205763,0.6090497096205763,2
1992,IOWA,"PEROT, ROSS",INDEPENDENT,253468,1354607,18.71155250194337,7,1.309808675136036,0.30980867513603605,1
1992,IOWA,"HAGELIN, JOHN",NATURAL LAW,3079,1354607,0.2272983972473197,7,0.01591088780731238,0.01591088780731238,0
1992,IOWA,"GRITZ, JAMES """"BO""""",AMERICA FIRST,1177,1354607,0.08688866955508129,7,0.00608220686885569,0.00608220686885569,0
1992,IOWA,"MARROU, ANDRE",LIBERTARIAN,1076,1354607,0.07943263249045664,7,0.005560284274331965,0.005560284274331965,0
1992,IOWA,"HERER, JACK",GRASSROOTS,669,1354607,0.04938701778449395,7,0.0034570912449145763,0.0034570912449145763,0
1992,IOWA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,480,1354607,0.03543463159425575,7,0.0024804242115979026,0.0024804242115979026,0
1992,IOWA,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,273,1354607,0.02015344671923296,7,0.001410741270346307,0.001410741270346307,0
1992,IOWA,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,238,1354607,0.017569671498818478,7,0.0012298770049172934,0.0012298770049172934,0
1992,IOWA,"FULANI, LENORA",NEW ALLIANCE,197,1354607,0.014542963383475799,7,0.001018007436843306,0.001018007436843306,0
1992,KANSAS,"BUSH, GEORGE H.W.",REPUBLICAN,449951,1157236,38.88152459826691,6,2.3328914758960146,0.33289147589601464,2
1992,KANSAS,"CLINTON, BILL",DEMOCRAT,390434,1157236,33.73849413602757,6,2.0243096481616543,0.024309648161654263,2
1992,KANSAS,"PEROT, ROSS",INDEPENDENT,312358,1157236,26.991728567033864,6,1.6195037140220316,0.6195037140220316,1
1992,KANSAS,"MARROU, ANDRE",LIBERTARIAN,4314,1157236,0.3727848079389165,6,0.022367088476334993,0.022367088476334993,0
1992,KENTUCKY,"CLINTON, BILL",DEMOCRAT,665104,1492900,44.55114207247639,8,3.5640913657981113,0.5640913657981113,3
1992,KENTUCKY,"BUSH, GEORGE H.W.",REPUBLICAN,617178,1492900,41.34088016611963,8,3.3072704132895705,0.3072704132895705,3
1992,KENTUCKY,"PEROT, ROSS",INDEPENDENT,203944,1492900,13.660928394400159,8,1.0928742715520128,0.09287427155201278,1
1992,KENTUCKY,"MARROU, ANDRE",LIBERTARIAN,4513,1492900,0.30229754169736756,8,0.024183803335789403,0.024183803335789403,0
1992,KENTUCKY,"PHILLIPS, HOWARD",TAXPAYERS PARTY,989,1492900,0.06624690200281332,8,0.0052997521602250654,0.0052997521602250654,0
1992,KENTUCKY,"HAGELIN, JOHN",NATURAL LAW,695,1492900,0.04655368745394869,8,0.003724294996315895,0.003724294996315895,0
1992,KENTUCKY,"FULANI, LENORA",NEW ALLIANCE,430,1492900,0.028803000870788395,8,0.0023042400696630717,0.0023042400696630717,0
1992,LOUISIANA,"CLINTON, BILL",DEMOCRAT,815971,1790017,45.584539141248385,9,4.102608522712355,0.10260852271235521,4
1992,LOUISIANA,"BUSH, GEORGE H.W.",REPUBLICAN,733386,1790017,40.970895807134795,9,3.6873806226421313,0.6873806226421313,3
1992,LOUISIANA,"PEROT, ROSS",INDEPENDENT,211478,1790017,11.814301204960623,9,1.0632871084464561,0.06328710844645613,1
1992,LOUISIANA,"GRITZ, JAMES """"BO""""",AMERICA FIRST,18545,1790017,1.0360236802220315,9,0.09324213121998283,0.09324213121998283,0
1992,LOUISIANA,"MARROU, ANDRE",LIBERTARIAN,3155,1790017,0.17625530930711833,9,0.01586297783764065,0.01586297783764065,0
1992,LOUISIANA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,1552,1790017,0.08670308717738436,9,0.007803277845964592,0.007803277845964592,0
1992,LOUISIANA,"FULANI, LENORA",MORE PERFECT DEMOCRACY,1434,1790017,0.08011097101312445,9,0.007209987391181201,0.007209987391181201,0
1992,LOUISIANA,"LAROUCHE, LYNDON, JR.","JUSTICE, INDUSTRY, AND AGRICULTURE",1136,1790017,0.0634630844288071,9,0.005711677598592639,0.005711677598592639,0
1992,LOUISIANA,"HAGELIN, JOHN",NATURAL LAW,889,1790017,0.049664332796839364,9,0.004469789951715542,0.004469789951715542,0
1992,LOUISIANA,"YIAMOUYIANNIS, JOHN",INDEPENDENT,808,1790017,0.0451392361078135,9,0.004062531249703215,0.004062531249703215,0
1992,MAINE,"CLINTON, BILL",DEMOCRAT,263420,679499,38.76679730212995,4,1.550671892085198,0.5506718920851981,1
1992,MAINE,"PEROT, ROSS",INDEPENDENT,206820,679499,30.43713088613817,4,1.2174852354455268,0.21748523544552678,1
1992,MAINE,"BUSH, GEORGE H.W.",REPUBLICAN,206504,679499,30.390626034769735,4,1.2156250413907894,0.21562504139078942,1
1992,MAINE,"MARROU, ANDRE",LIBERTARIAN,1681,679499,0.2473881492099326,4,0.009895525968397304,0.009895525968397304,0
1992,MAINE,"FULANI, LENORA",NEW ALLIANCE,519,679499,0.07637980335511899,4,0.0030551921342047593,0.0030551921342047593,0
1992,MAINE,"PHILLIPS, HOWARD",TAXPAYERS PARTY,464,679499,0.06828560454099271,4,0.002731424181639708,0.002731424181639708,0
1992,MARYLAND,"CLINTON, BILL",DEMOCRAT,988571,1984580,49.81260518598394,10,4.981260518598393,0.9812605185983934,4
1992,MARYLAND,"BUSH, GEORGE H.W.",REPUBLICAN,707094,1984580,35.62940269477673,10,3.562940269477673,0.5629402694776728,3
1992,MARYLAND,"PEROT, ROSS",INDEPENDENT,281414,1984580,14.180028016003385,10,1.4180028016003385,0.41800280160033854,1
1992,MARYLAND,"MARROU, ANDRE",LIBERTARIAN,4715,1984580,0.23758175533362225,10,0.023758175533362225,0.023758175533362225,0
1992,MARYLAND,"FULANI, LENORA",NEW ALLIANCE,2786,1984580,0.14038234790232695,10,0.014038234790232695,0.014038234790232695,0
